ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,CAR_TYPE_Panel Truck,CAR_TYPE_Pickup,CAR_TYPE_SUV,CAR_TYPE_Sports Car,CAR_TYPE_Van
760432134,0,2054-01-30,0.01882132201411459,0,0.37679045437618003,-0.12271647352578595,0,0.9515698842176862,0,1,1.0,2.0,0.3518133855906959,1,1.4177630365705316,6,1,-0.46196555017847774,0,0,0,-0.3198604734417601,0.3034805759568903,0,0,False,False,False,False,False
651411352,0,2043-12-31,1.1811620778138339,0,1.1143191418175642,-0.33758583837965683,0,0.14428604554793883,1,1,2.0,5.0,0.7929075536736754,0,-1.0274364750372516,1,0,-0.46196555017847774,0,1,1,-0.3198604734417601,-0.5891246449083536,0,1,False,True,False,False,False
909479253,0,2040-03-24,1.6460983801337217,0,-0.8524240246927934,1.9242034978557334,0,1.8447299259241223,0,0,4.0,7.0,-0.5303749505752631,1,-0.754561226289173,9,0,0.41630695029122167,2,0,3,-0.3198604734417601,0.4820016201299391,0,1,False,False,True,False,False
765685114,0,2048-02-01,0.7162257754939462,0,-0.6065811288789987,-0.3227593960065129,0,0.44880082300047863,1,1,2.0,5.0,0.09975957525756476,0,0.37609143482786606,12,0,0.12305325098184747,2,0,6,-0.3198604734417601,0.12495953178384155,0,1,False,False,False,False,True
738458916,0,2061-12-24,-0.9110512826256609,0,0.37679045437618003,0.724360688632159,0,-1.1184053847478124,0,1,1.0,4.0,-0.7194153083251115,1,-0.11271118466869227,6,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-0.053561512389207235,0,1,False,False,False,False,False
376021969,0,2064-04-20,-1.1435194337856047,0,0.6226333501899747,-0.36713504171074796,0,-1.1184053847478124,0,0,1.0,2.0,1.3600286269232205,0,-0.7842215794139641,13,0,-0.35043524829353806,3,0,7,0.9655805709107222,-0.4106036007353048,1,1,False,False,True,False,False
458463350,0,2045-07-23,1.064928002233862,0,-2.573324295389356,-1.2060628446342236,0,-0.36282205610122426,1,0,2.0,1.0,-0.27832114024213195,1,0.24202663870381,1,0,-0.46196555017847774,0,0,0,0.19249592569840449,0.6605226643029879,1,1,False,False,True,False,False
63115623,2,2058-08-20,-0.4461149803057732,2,-0.6065811288789987,-1.1313292805603623,1,-1.1184053847478124,0,1,1.0,0.0,1.234001721756655,0,-0.5706670369154677,4,1,0.20332300623989952,3,1,0,0.2917504284645082,-0.053561512389207235,1,1,False,True,False,False,False
982914981,0,2063-11-27,-1.1435194337856047,0,-0.36073823306520403,1.7591634211454499,0,1.4354955507674967,0,1,3.0,2.0,-1.0974960238248082,0,1.3833570269457738,7,1,-0.46196555017847774,0,0,1,-0.3198604734417601,1.0175647526490854,0,1,True,False,False,False,False
452323801,0,1976-06-04,-2.538328340745268,2,-0.36073823306520403,0.21825022849044634,1,-1.1184053847478124,0,1,2.0,4.0,0.6668806485071098,1,1.8863966159422318,10,1,3.3833106999223013,1,1,3,-0.3198604734417601,0.12495953178384155,0,1,False,False,False,False,False
761519731,0,2056-05-01,-0.21364682914582928,2,-0.36073823306520403,0.11367715312294287,1,0.21965195806835366,0,0,2.0,5.0,-0.5933884031585459,1,0.4449034540773815,3,0,0.010148859135286374,1,0,6,-0.3198604734417601,0.4820016201299391,0,1,False,False,False,True,False
556992457,0,2068-01-01,-1.6084557361054925,1,0.37679045437618003,-0.5346012635366368,1,-1.1184053847478124,0,0,1.0,2.0,-0.5303749505752631,0,0.15660482170441145,1,0,0.01724832393699711,3,0,1,0.09091349216379936,-1.3032088216005486,1,1,False,False,False,True,False
59833163,0,2051-04-14,0.36752354875403037,0,-0.11489533725140934,1.0389923111884014,0,1.5034866277834218,1,1,3.0,5.0,-1.2865363815746564,0,0.24914512345375986,1,0,-0.05283026410569598,3,0,3,-0.3198604734417601,0.4820016201299391,0,1,False,False,False,False,True
625091544,0,2038-10-14,1.8785665312936655,0,-2.573324295389356,-1.2060628446342236,0,-0.067966626606748,1,0,2.0,1.0,1.2970151743399376,1,-0.020170882919343856,1,0,-0.46196555017847774,0,0,2,-0.3198604734417601,0.4820016201299391,0,1,False,False,False,True,False
178642065,0,2041-08-05,1.5298643045537497,1,1.3601620376313588,3.6874096446926994,0,3.063417659966473,1,0,3.0,5.0,-0.4043480454086975,1,1.8080932836927832,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,1.1960857968221341,0,1,False,False,False,True,False
13647803,0,2057-07-03,-0.3298809047258012,1,-0.11489533725140934,-0.4297378802065824,1,-1.1184053847478124,0,0,0.0,2.0,-0.5933884031585459,1,-0.6062594606652172,6,0,-0.46196555017847774,0,0,1,-0.3198604734417601,-1.3032088216005486,0,1,False,False,True,False,False
902503243,0,2051-07-03,0.36752354875403037,0,0.8684762460037694,-1.0504370404238104,0,-0.22658691914666293,1,0,1.0,1.0,0.22578648042413033,1,-0.16135416379334977,1,0,0.37863398384343405,1,0,8,0.8529933737432015,-0.6962372714121827,1,1,False,False,True,False,False
695198816,0,2050-08-27,0.4837576243340023,0,-0.36073823306520403,0.3651667938243274,0,0.8510130055145755,0,1,1.0,2.0,0.4778402907572615,0,-1.0986213225367505,7,0,-0.46196555017847774,0,0,0,0.5370296794366068,-1.3032088216005486,1,1,False,True,False,False,False
81555061,0,2046-12-11,0.8324598510739182,0,0.6226333501899747,0.587065758628542,0,1.069375598560196,0,1,1.0,2.0,-0.4673614979919803,0,0.5220203722018385,7,1,-0.46196555017847774,0,0,0,-0.3198604734417601,0.6605226643029879,0,0,False,False,False,False,True
38247687,0,2049-02-10,0.5999916999139743,0,0.13094755856238535,-0.1026852241097621,0,-1.1184053847478124,0,1,1.0,2.0,-0.02626732990900081,0,0.9669256690737059,8,1,1.781808849652521,1,1,10,0.688980069598787,-0.053561512389207235,1,1,True,False,False,False,False
169013078,0,2060-12-31,-0.7948172070456889,0,0.3276218752134213,-1.2060628446342236,0,1.2713786292704932,1,0,3.0,6.0,-1.160509476408091,1,0.24084022457881835,11,0,-0.46196555017847774,0,0,0,-0.3198604734417601,1.374606840995183,0,1,False,False,False,False,False
501094254,0,2067-06-09,-1.4922216605255205,1,-1.3932783954831418,-1.2060628446342236,0,-0.5313163487760486,1,0,2.0,1.0,2.305230415672462,1,-0.49355011879101074,16,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,1,False,False,False,False,False
471915181,1,2043-07-08,1.2973961533938059,3,1.8518478292589482,-0.9000575158223559,0,0.027898568802446164,1,0,0.0,3.0,0.6668806485071098,1,-0.4638897656662196,4,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-0.23208255656225601,0,1,False,False,False,True,False
908411443,0,2049-01-16,0.5999916999139743,0,-0.11489533725140934,0.8944396821210076,0,1.1157098041622089,1,1,3.0,5.0,-1.6646170970743532,1,0.6121878457012037,3,0,-0.46196555017847774,0,0,1,-0.3198604734417601,0.3034805759568903,0,1,False,False,False,False,True
653170655,0,2044-01-22,1.1811620778138339,0,1.1143191418175642,-0.8010417643094015,0,-0.09567975586738268,1,0,1.0,1.0,6.842199001668823,0,-0.7960857206638806,4,0,-0.46196555017847774,0,0,1,-0.3198604734417601,-1.3032088216005486,0,0,False,True,False,False,False
497054064,0,2057-09-06,-0.3298809047258012,4,0.8684762460037694,-0.7451989540843992,1,-0.3267451580927742,0,1,0.0,3.0,-0.1522942350755664,1,0.3701593642029078,11,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,0,False,False,True,False,False
97126508,0,2051-08-06,0.36752354875403037,0,-1.8357956079479723,-0.0813475888622584,0,0.5928094352165292,0,0,1.0,2.0,-1.2865363815746564,0,0.10202977195479572,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,0,False,False,True,False,False
218098391,0,2041-03-01,1.5298643045537497,1,1.6060049334451534,-0.10801444885087817,0,0.7922979689980606,1,0,3.0,5.0,-1.6016036444910704,1,1.6835198005686602,6,0,-0.46196555017847774,0,0,2,-0.3198604734417601,0.12495953178384155,0,1,False,True,False,False,False
960646647,0,2048-06-11,0.7162257754939462,0,-2.573324295389356,-1.2060628446342236,0,-1.1184053847478124,0,0,0.0,0.0,-0.6564018557418286,1,-1.0748930400369174,1,0,2.6873341343610453,4,1,1,1.126842684146908,-1.3032088216005486,1,1,False,False,True,False,False
272225305,0,2058-09-01,-0.4461149803057732,0,0.13094755856238535,-0.673161106805655,0,-1.1184053847478124,1,1,1.0,0.0,0.3518133855906959,0,-0.888626022413229,4,1,-0.46196555017847774,0,0,1,-0.3198604734417601,-1.3032088216005486,0,0,False,True,False,False,False
543962026,0,2037-04-04,1.9948006068736375,0,0.6226333501899747,0.24286419645816923,0,-1.1184053847478124,0,1,3.0,5.0,-0.08928078249228359,0,1.3347140478211164,3,0,0.28164613405232125,1,0,0,-0.3198604734417601,1.7316489293412805,0,1,False,True,False,False,False
373919199,3,2058-11-28,-0.5623490558857451,3,0.8684762460037694,-1.1047661019869393,0,-1.1184053847478124,1,0,2.0,0.0,1.5490689846730687,0,-1.193534452536082,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,0,False,False,True,False,False
210265123,0,1971-05-18,-1.9571579628454083,1,0.13094755856238535,-0.5657886332278376,0,-0.2407692951168356,1,0,0.0,3.0,-0.4673614979919803,1,-0.2811819904175061,11,0,-0.24989766610156985,2,0,5,-0.3198604734417601,-1.3032088216005486,0,1,False,False,False,True,False
69654018,0,1977-07-05,-2.65456241632524,1,-0.8524240246927934,-1.1601527139850758,0,-0.24062363828254735,1,0,0.0,1.0,-0.08928078249228359,1,0.21473911382900213,13,1,0.6204738170888063,1,0,6,0.5715253808243999,-1.3032088216005486,1,1,False,False,True,False,False
552019089,1,2059-09-15,-0.5623490558857451,3,1.3601620376313588,2.724603286892074,0,2.3468396983124458,1,0,4.0,7.0,0.09975957525756476,1,-1.6799642437826572,1,0,-0.46196555017847774,0,0,0,0.4762918493857075,1.374606840995183,1,1,False,False,True,False,False
871006470,0,2062-09-16,-0.9110512826256609,2,0.8684762460037694,-0.9146143865159881,0,-1.1184053847478124,1,0,0.0,0.0,1.3600286269232205,1,-0.6762578940397242,1,0,-0.46196555017847774,0,0,0,1.327256360307889,-0.23208255656225601,1,0,False,False,True,False,False
240318859,0,2054-06-03,0.01882132201411459,2,-2.573324295389356,-1.2060628446342236,1,-1.1184053847478124,0,1,0.0,0.0,0.4148268381739787,1,-0.21948845591794044,11,0,-0.46196555017847774,0,0,0,-0.3198604734417601,0.05355111411462197,0,1,False,False,False,False,False
196368533,0,2052-06-08,0.2512894731740585,0,0.8684762460037694,-0.2982491094539868,0,-1.1184053847478124,1,0,3.0,4.0,0.16277302784084755,1,-0.6027002182902422,7,0,0.4069173355534752,3,0,6,-0.3198604734417601,-1.3032088216005486,0,1,False,False,False,True,False
908029467,0,2065-03-20,-1.2597535093655767,1,-2.573324295389356,-1.2060628446342236,0,-0.5809853292683452,1,0,0.0,1.0,-1.0974960238248082,1,-1.2160763209109233,1,0,2.1256748625482844,3,1,8,-0.3198604734417601,-1.3032088216005486,0,1,False,False,True,False,False
831157828,0,1970-06-04,-1.8409238872654363,0,-0.8524240246927934,-0.9581813171816881,0,-1.1184053847478124,0,0,0.0,3.0,-1.0974960238248082,1,-0.6489703691649165,1,0,-0.46196555017847774,0,0,1,0.33407644243726037,-0.053561512389207235,1,1,False,False,True,False,False
229711979,0,2045-04-19,1.064928002233862,0,0.37679045437618003,0.07985627548574316,0,0.4485861708236328,1,1,3.0,2.0,0.9189344588402409,0,-0.5255833001657852,6,1,0.36374800925920187,2,0,0,-0.3198604734417601,-1.3032088216005486,0,0,False,True,False,False,False
780995809,0,2052-01-09,0.2512894731740585,0,-0.36073823306520403,0.7721370847548494,0,1.0199442686922646,0,1,3.0,2.0,-0.7824287609083942,0,2.7026495339364844,4,0,-0.46196555017847774,0,0,0,-0.3198604734417601,1.9101699735143294,0,0,True,False,False,False,False
220274036,0,2037-07-06,1.9948006068736375,0,-0.11489533725140934,-0.7231562852135571,0,-1.1184053847478124,0,1,0.0,3.0,-0.5933884031585459,1,-1.4035297526596036,11,1,0.1187019661033796,3,0,0,-0.3198604734417601,-1.3032088216005486,0,1,False,False,True,False,False
100208113,0,2041-11-04,1.5298643045537497,0,0.6226333501899747,0.9277836252483019,0,-1.1184053847478124,0,1,3.0,2.0,0.8559210062569582,0,1.7558910621931507,4,1,0.191299719075712,2,0,0,7.955721778510737,1.7316489293412805,1,1,True,False,False,False,False
909479253,0,2040-03-24,1.6460983801337217,0,-0.8524240246927934,1.9242034978557334,0,1.8447299259241223,0,0,4.0,7.0,-1.5385901919077876,1,0.8115054186998002,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,0.4820016201299391,0,1,False,False,False,False,False
655682703,0,2042-10-02,1.4136302289737779,0,0.2292847168879033,1.7981268969764115,0,1.8641712802270185,1,0,3.0,5.0,0.03674612267428198,0,1.6941975276935852,6,0,-0.46196555017847774,0,0,1,-0.3198604734417601,1.0175647526490854,0,1,False,False,False,False,True
722851035,0,2052-12-21,0.13505539759408652,0,-0.36073823306520403,-0.02307863352165069,0,0.5030464945490958,0,1,2.0,5.0,-1.160509476408091,0,-0.4579576950412614,7,1,-0.2974182772743111,2,0,0,-0.3198604734417601,0.4820016201299391,0,1,False,True,False,False,False
603971301,0,2048-02-05,0.7162257754939462,0,0.6226333501899747,-0.050491999699687484,0,0.3830789261397812,1,1,1.0,2.0,1.3600286269232205,0,-0.9977761219124605,8,1,-0.46196555017847774,0,0,1,0.22720325715606124,-0.4106036007353048,1,1,False,True,False,False,False
204546735,0,2055-02-16,-0.09741275356585735,0,0.6226333501899747,-0.6907869473891128,0,-1.1184053847478124,0,0,0.0,3.0,0.16277302784084755,1,-0.31914724241723874,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,0,False,False,True,False,False
660320432,1,2056-01-12,-0.21364682914582928,1,0.13094755856238535,0.31280767914993785,1,-1.1184053847478124,0,0,3.0,6.0,-1.3495498341579393,1,-0.2954189599174058,4,0,-0.07973952585411571,1,0,6,-0.3198604734417601,1.374606840995183,0,1,False,False,False,True,False
482259429,0,2036-07-15,2.1110346824536093,0,-2.573324295389356,-1.2060628446342236,0,-0.2664738932941269,1,0,4.0,1.0,-0.02626732990900081,1,0.9918403656985305,1,0,-0.46196555017847774,0,0,0,0.7516225702784601,1.1960857968221341,1,1,False,False,True,False,False
508323381,0,2057-01-17,-0.3298809047258012,1,0.37679045437618003,-0.19174755976382266,1,-1.1184053847478124,0,0,2.0,4.0,-0.5303749505752631,1,0.08304714595492937,4,0,0.3075248283295249,1,0,1,-0.3198604734417601,-0.12496993005842681,0,1,False,False,True,False,False
707158619,0,2056-07-07,-0.21364682914582928,0,0.6226333501899747,0.5854068559853931,0,0.9671704977848761,1,1,2.0,2.0,-0.4673614979919803,0,-0.14474436604346672,3,0,-0.46196555017847774,0,0,0,-0.3198604734417601,0.4820016201299391,0,1,False,False,False,False,False
411033051,0,1975-03-21,-2.422094265165296,1,-0.6065811288789987,-0.939166145634593,1,-1.1184053847478124,0,1,2.0,3.0,1.234001721756655,1,0.09965694370481243,13,1,-0.46196555017847774,0,0,0,0.9213498863091962,-0.4106036007353048,1,1,False,False,False,False,False
82981141,0,2063-03-23,-1.027285358205633,0,-2.573324295389356,-1.2060628446342236,0,-1.1184053847478124,0,0,1.0,0.0,-0.34133459282541473,0,-1.0784522824118925,15,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,0,False,False,False,True,False
168833347,0,1970-08-19,-1.8409238872654363,1,0.6226333501899747,-0.5747052349347633,0,-0.0012941272485903303,1,0,1.0,3.0,-0.5933884031585459,1,-1.1887887960361154,7,0,-0.46196555017847774,0,0,1,-0.3198604734417601,-1.3032088216005486,0,0,False,False,False,True,False
226854820,0,2043-12-11,1.1811620778138339,0,-0.36073823306520403,2.7086985578008833,0,2.5749076362111687,1,1,4.0,7.0,-0.1522942350755664,1,1.6586051039438356,1,0,-0.46196555017847774,0,0,1,-0.3198604734417601,1.0175647526490854,0,1,False,False,False,False,False
534275022,0,2045-01-18,1.064928002233862,0,-0.8524240246927934,0.5025031963940231,0,0.604109339097629,0,0,3.0,6.0,0.4778402907572615,1,-1.039300616287168,6,0,-0.46196555017847774,0,0,1,-0.3198604734417601,1.374606840995183,0,1,False,False,False,True,False
926305794,0,2054-07-18,0.01882132201411459,0,-2.573324295389356,-1.2060628446342236,0,-0.36163380297939896,1,0,1.0,0.0,0.03674612267428198,1,-1.1460778875364162,4,0,2.9332962374912817,2,1,8,1.31942604772293,-0.23208255656225601,1,1,False,False,True,False,False
782352281,0,2055-09-28,-0.09741275356585735,1,0.8684762460037694,3.9839384921555787,0,3.1306881189601294,1,0,4.0,7.0,0.6668806485071098,1,1.811652526067758,1,0,-0.46196555017847774,0,0,2,-0.3198604734417601,1.7316489293412805,0,1,False,False,False,False,False
508339617,0,2064-12-06,-1.2597535093655767,2,0.37679045437618003,-0.05824736955640894,1,0.4432122002533133,0,0,1.0,2.0,0.4778402907572615,0,-0.18626886041817434,13,0,0.05549382786879367,1,0,6,0.010070805475842791,-0.4106036007353048,1,1,False,False,True,False,False
282847528,0,2059-03-27,-0.5623490558857451,2,-0.11489533725140934,-0.5426469413559094,1,-1.1184053847478124,0,1,0.0,2.0,0.5408537433405443,1,-0.18864168866815764,10,0,-0.332801093786063,1,0,0,-0.3198604734417601,-0.4106036007353048,0,1,False,False,False,False,False
351569400,0,2050-02-28,0.4837576243340023,0,0.37679045437618003,0.9769908249007084,0,1.1391222237367533,1,0,2.0,4.0,-0.21530768765884917,1,2.650447312436852,10,0,-0.46196555017847774,0,0,0,9.736800446484146,-1.3032088216005486,1,0,False,False,False,False,True
741806843,0,2067-05-03,-1.4922216605255205,3,0.8684762460037694,-0.4638490658063331,1,-1.1184053847478124,0,0,1.0,2.0,-0.34133459282541473,1,0.5101562309519221,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,0,False,True,False,False,False
285867056,0,2051-10-19,0.36752354875403037,0,-0.6065811288789987,-0.635835797334803,0,-0.2068005881309788,1,1,2.0,5.0,-1.0344825712415253,1,-1.1104854637866668,6,1,-0.46196555017847774,0,0,1,-0.3198604734417601,0.3034805759568903,0,1,False,False,False,False,False
196544770,0,2040-05-09,1.6460983801337217,0,0.8684762460037694,0.2702982989192454,0,-1.1184053847478124,0,0,1.0,2.0,0.22578648042413033,0,-0.13525305304353355,15,0,-0.46196555017847774,0,0,0,0.4830640116213479,-0.4106036007353048,1,1,False,False,False,False,False
27436744,0,2047-08-04,0.8324598510739182,0,0.37679045437618003,0.8123240012851334,0,-1.1184053847478124,0,1,2.0,4.0,-0.7194153083251115,0,0.355922394703008,4,1,-0.46196555017847774,0,0,0,-0.3198604734417601,0.3034805759568903,0,1,False,False,False,False,True
800556705,1,2061-09-26,-0.7948172070456889,2,0.13094755856238535,-0.15436004144385262,1,-1.1184053847478124,0,0,0.0,3.0,1.1079748165900893,1,0.08067431770494608,6,0,2.8606984845189496,2,0,1,-0.3198604734417601,-0.5891246449083536,0,0,False,False,True,False,False
330636561,2,2032-11-29,2.4597369091935253,2,1.1143191418175642,-0.5084113380579225,0,0.31229737082486,1,1,1.0,2.0,0.4778402907572615,0,0.6359161282010366,1,1,-0.46196555017847774,0,0,0,0.7539505010469615,-1.3032088216005486,1,1,False,False,False,False,False
684096160,0,2064-03-03,-1.1435194337856047,0,-0.36073823306520403,0.2370165646410691,0,-1.1184053847478124,0,0,3.0,6.0,-0.08928078249228359,1,-0.43897506904139505,1,0,-0.46196555017847774,0,0,1,0.5306807773406941,1.5531278851682317,1,1,False,False,True,False,False
626621181,0,2038-07-03,1.8785665312936655,0,0.13094755856238535,-0.7073759738206026,0,-1.1184053847478124,0,1,1.0,2.0,-0.1522942350755664,0,-0.6715122375397578,1,1,-0.46196555017847774,0,0,0,-0.3198604734417601,-0.23208255656225601,0,1,False,False,False,True,False
968439150,0,1984-02-15,0.01882132201411459,3,0.37679045437618003,-0.8695751797544935,0,-1.1184053847478124,1,1,1.0,0.0,0.3518133855906959,1,0.6062557750762454,1,1,-0.46196555017847774,0,0,6,0.8737331205898501,-1.3032088216005486,1,1,False,False,False,False,True
201327208,0,2038-12-14,1.7623324557136937,0,0.37679045437618003,-0.4193282661208225,0,0.28249904898915124,1,0,1.0,2.0,-1.0974960238248082,0,0.6667628954508193,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,1,False,False,False,False,False
411833013,0,2053-05-08,0.13505539759408652,0,-1.3441098163203828,-0.6716473581437815,0,-0.04016916970520957,0,0,1.0,2.0,0.6668806485071098,0,0.5184611298268635,3,0,-0.46196555017847774,0,0,1,-0.3198604734417601,-0.16067413889303644,0,1,False,False,True,False,False
187813349,0,2040-04-18,1.6460983801337217,0,-0.36073823306520403,0.4399833030303461,0,-1.1184053847478124,1,1,1.0,2.0,2.4942707734223104,0,0.5101562309519221,1,0,-0.00851586284340476,4,0,8,-0.19901970354955276,0.12495953178384155,1,1,False,False,False,False,True
259127860,0,2043-11-30,1.1811620778138339,0,0.13094755856238535,1.1251723034999905,0,1.0801542042975274,1,1,2.0,2.0,-0.21530768765884917,1,0.18389234657921932,4,1,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,1,False,False,False,False,True
128902374,0,2067-10-28,-1.4922216605255205,3,0.37679045437618003,0.17997104999978375,1,-1.1184053847478124,0,0,2.0,5.0,-1.3495498341579393,1,-1.3003117237853303,10,0,-0.46196555017847774,0,0,0,0.8932030870173161,-0.44630780956991456,1,1,False,False,True,False,False
832569187,0,2051-08-08,0.36752354875403037,0,-2.573324295389356,-1.2060628446342236,0,-1.1184053847478124,0,0,2.0,1.0,-1.0974960238248082,1,1.137769303072503,1,0,-0.46196555017847774,0,1,0,-0.3198604734417601,-0.053561512389207235,0,0,False,True,False,False,False
483669193,0,1973-02-03,-2.1896261140053523,1,-2.573324295389356,-1.2060628446342236,0,-1.1184053847478124,1,0,0.0,0.0,-0.4043480454086975,1,-1.3691237430348457,4,0,-0.46196555017847774,0,1,1,0.1817027921353527,-0.4106036007353048,1,1,False,False,True,False,False
141897395,0,2052-07-01,0.2512894731740585,0,0.8684762460037694,1.6698315138118776,0,1.9974932804958145,1,1,3.0,6.0,-0.4673614979919803,1,0.5421894123266965,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,1.1960857968221341,0,1,False,False,False,False,True
716776192,0,2046-09-28,0.9486939266538901,0,0.37679045437618003,0.1871872764974818,0,-1.1184053847478124,0,1,3.0,2.0,-0.4673614979919803,0,-1.0511647575370846,10,0,0.05995962024406333,2,0,3,-0.3198604734417601,1.7316489293412805,0,1,False,True,False,False,False
395686481,2,2055-12-18,-0.21364682914582928,3,-2.573324295389356,-1.2060628446342236,1,-1.1184053847478124,0,0,1.0,1.0,0.9819479114235238,1,-1.1081126355366835,1,0,-0.18325430296293035,2,0,4,-0.3198604734417601,-0.5891246449083536,0,0,False,False,True,False,False
602229598,2,2057-12-21,-0.4461149803057732,2,0.37679045437618003,0.14090389275362541,0,0.48396544925733376,1,1,3.0,2.0,0.8559210062569582,1,-0.07830517504393453,1,0,0.3765728489010019,1,0,3,-0.3198604734417601,-0.23208255656225601,0,1,False,False,False,False,False
151888879,1,2061-09-26,-0.7948172070456889,2,0.8684762460037694,-0.23295055416303528,0,0.12280549556500703,1,0,3.0,6.0,1.234001721756655,1,-1.123536019161575,1,0,0.10358697652554383,2,0,0,0.9287569387544279,-0.6248288537429634,1,1,False,False,True,False,False
779624178,0,2047-10-10,0.8324598510739182,0,-0.11489533725140934,0.9015107546374301,0,1.3745726632891389,1,0,3.0,6.0,-0.4673614979919803,1,-0.17084547679328294,1,0,-0.46196555017847774,0,0,1,-0.3198604734417601,0.3034805759568903,0,1,False,False,False,True,False
697633471,0,2068-04-04,-1.6084557361054925,2,0.37679045437618003,-0.8417885604817482,1,-1.1184053847478124,0,1,0.0,3.0,-1.2235229289913738,1,-1.1033669790367169,10,0,-0.46196555017847774,0,0,0,0.31058550468238294,-0.5891246449083536,1,1,False,False,False,False,False
658140662,0,2049-06-26,0.5999916999139743,0,0.6226333501899747,0.00709265830062128,0,-1.1184053847478124,0,0,2.0,2.0,0.6668806485071098,0,0.5801546643264293,1,0,-0.12806168950446944,1,0,6,4.84560627179291,0.4820016201299391,1,1,False,False,True,False,False
417493849,0,2042-04-28,1.4136302289737779,0,-0.11489533725140934,2.1566364944439442,0,2.2374514157619627,0,1,4.0,7.0,-0.02626732990900081,1,-0.2183020417929488,6,1,-0.46196555017847774,0,0,0,-0.3198604734417601,2.088691017687378,0,1,False,False,False,False,False
63673872,0,2053-07-18,0.13505539759408652,0,0.13094755856238535,0.32103998351656465,0,0.9217715623819774,1,0,2.0,1.0,-1.790644002240919,1,-1.1342137462864998,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-0.4106036007353048,0,0,False,False,True,False,False
578135332,0,2053-07-19,0.13505539759408652,0,0.6226333501899747,-0.8064746704657144,0,-0.20813449808709233,1,1,0.0,3.0,1.1079748165900893,1,0.3808370913278326,11,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,0,False,False,False,False,False
309057954,0,2064-12-19,-1.2597535093655767,1,0.37679045437618003,-0.042487794446493685,0,0.1359452752476427,1,0,2.0,4.0,-1.0974960238248082,1,-1.2765834412854973,10,0,-0.46196555017847774,0,0,0,-0.3198604734417601,0.12495953178384155,0,1,False,False,False,True,False
670510175,1,2062-08-26,-0.9110512826256609,1,-0.8524240246927934,0.9249842270379881,0,0.68944124554303,1,0,2.0,2.0,-1.790644002240919,0,-0.0213572970443355,7,0,-0.46196555017847774,0,0,0,-0.3198604734417601,0.3034805759568903,0,1,False,False,True,False,False
922831607,0,2063-05-20,-1.027285358205633,0,-0.6065811288789987,-0.13553149644411178,0,0.17474365621253127,1,0,3.0,6.0,0.3518133855906959,1,1.8769053029422986,4,0,-0.3466565008990791,1,0,5,-0.3198604734417601,0.8390437084760367,0,1,False,False,False,False,False
154563076,2,2057-09-03,-0.3298809047258012,3,0.8684762460037694,-0.5257468706788292,0,0.14782780646589547,1,1,0.0,2.0,-0.08928078249228359,1,-0.4354158266664201,4,1,-0.32593064397795585,1,0,1,-0.3198604734417601,-1.3032088216005486,0,1,False,False,False,False,False
722122188,1,2057-10-06,-0.3298809047258012,3,0.37679045437618003,-1.005522251360552,0,-1.1184053847478124,1,0,1.0,0.0,-1.5385901919077876,1,-0.6833763787896742,3,0,-0.005538667926558322,3,0,4,-0.3198604734417601,-1.3032088216005486,0,1,False,False,True,False,False
5340882,0,2047-12-27,0.7162257754939462,0,0.37679045437618003,0.2630198635724293,0,-1.1184053847478124,0,1,4.0,7.0,-0.6564018557418286,1,0.2550771940787181,7,1,-0.46196555017847774,0,0,0,-0.3198604734417601,0.6605226643029879,0,1,False,False,False,False,True
510127591,0,2063-04-13,-1.027285358205633,0,0.37679045437618003,-0.5372762440487147,0,-0.1397524474633409,1,1,1.0,2.0,-0.02626732990900081,0,-1.1911616242860987,4,0,0.7269657891144674,2,0,5,-0.3198604734417601,-1.3032088216005486,0,1,False,True,False,False,False
